Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
0,"B Tarraf, M Leguèbe, Y Coudière…","Global Sensitivity Analysis for Uncertain Parameters Applied to a Cardiac Mitochondrial Model",2020,"2020 Computing in …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9344182/","",218,"2021-09-23 12:35:59","","","","",,,,,0,0.00,0,4,1,"Cardiac mitochondria are intracellular organelles that have several important roles. For instance, they ensure energy metabolism and calcium regulation, thus are linked to the excitation-contraction cycle of the heart cell. Mathematical models are useful to better …","https://hal.archives-ouvertes.fr/hal-02944899/document","https://scholar.google.com/scholar?q=related:MIPRAdzV8qwJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"JE Warner, PE Leser, WP Leser, DA Cole, GF Bomarito","Assessing Next-Gen Spacesuit Reliability: A Probabilistic Analysis Case Study",2021,"","researchgate.net","https://www.researchgate.net/profile/James-Warner-8/publication/354006267_Assessing_Next-Gen_Spacesuit_Reliability_A_Probabilistic_Analysis_Case_Study/links/611e6e87169a1a010311fca8/Assessing-Next-Gen-Spacesuit-Reliability-A-Probabilistic-Analysis-Case-Study.pdf","",219,"2021-09-23 12:35:59","PDF","","","",,,,,0,0.00,0,5,1,"Motivated by a current effort to certify the Exploration Extravehicular Mobility Unit (xEMU) spacesuit under NASA's Artemis Program, this report presents a probabilistic analysis case study focused on estimating the reliability of a spacesuit design for a potential fall scenario …","https://www.researchgate.net/profile/James-Warner-8/publication/354006267_Assessing_Next-Gen_Spacesuit_Reliability_A_Probabilistic_Analysis_Case_Study/links/611e6e87169a1a010311fca8/Assessing-Next-Gen-Spacesuit-Reliability-A-Probabilistic-Analysis-Case-Study.pdf",""
0,"JR Wang, P Steinmann","Exploring a Simulation Model of Canadian Energy Policy",2021,"","emi-ime.ca","https://emi-ime.ca/wp-content/uploads/2021/03/EMI-2020-Wang_report_Exploring-a-Simulation-Model_Steinmann.pdf","",220,"2021-09-23 12:35:59","PDF","","","",,,,,0,0.00,0,2,1,"We systematically explore the behavior of an integrated energy‑climate‑economy simu‑lation model to determine the importance of factors behind reducing greenhouse gas emis‑sions, and policy alternatives for reaching specific climate goals. We study the model's …","https://emi-ime.ca/wp-content/uploads/2021/03/EMI-2020-Wang_report_Exploring-a-Simulation-Model_Steinmann.pdf","https://scholar.google.com/scholar?q=related:ee2hAh6dkFgJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"YW Lin, TLE Tang, CJ Spanos","Hybrid Approach for Digital Twins in the Built Environment",2021,"Proceedings of the Twelfth ACM …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3447555.3466585","",221,"2021-09-23 12:35:59","","10.1145/3447555.3466585","","",,,,,0,0.00,0,3,1,"In recent years, several countries have created policies to enforce Zero Energy Building (ZEB) standards for new building construction. Achieving this for new buildings is feasible, but it may be difficult to transform existing buildings to ZEBs. Digital twins provide a …","https://dl.acm.org/doi/pdf/10.1145/3447555.3466585",""
0,"N Naughton, J Georgiadis","Connecting Diffusion MRI to Skeletal Muscle Microstructure: Leveraging Meta-Models and GPU-acceleration",2019,"Proceedings of the Practice and Experience …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3332186.3333054","",222,"2021-09-23 12:35:59","","10.1145/3332186.3333054","","",,,,,0,0.00,0,2,2,"Due to its non-invasive nature, diffusion-weighted MRI (dMRI) has shown promise as a method to quantify skeletal muscle's microstructure; however, connecting the dMRI signal of muscle to the underlying microstructure is difficult. Numerical models of dMRI can …","https://dl.acm.org/doi/pdf/10.1145/3332186.3333054","https://scholar.google.com/scholar?q=related:lk4PA17MhI0J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"Y Shen, M Yarnold","A Novel Sensitivity Analysis of Commercial Building Hybrid Energy-Structure Performance",2021,"Journal of Building Engineering","Elsevier","https://www.sciencedirect.com/science/article/pii/S2352710221006665?casa_token=fpLtBKBKewgAAAAA:vM1UFjhjkGz-lxqgYDpZW-Vc6YX__170am-GqnpQ0MgVnrqAbUfUIgz474QDabFUHp3QCiOq9koL","",223,"2021-09-23 12:35:59","HTML","","","",,,,,0,0.00,0,2,1,"Abstract The Architecture, Engineering, and Construction community is highly focused on designing buildings that can improve energy efficiency while maintaining adequate structural behavior (termed herein as energy-structure performance). Sensitivity analysis is a …","https://www.sciencedirect.com/science/article/pii/S2352710221006665?casa_token=fpLtBKBKewgAAAAA:vM1UFjhjkGz-lxqgYDpZW-Vc6YX__170am-GqnpQ0MgVnrqAbUfUIgz474QDabFUHp3QCiOq9koL","https://scholar.google.com/scholar?q=related:UsUFB7wwQwcJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"M Grignard, C Geuzaine, C Phillips","shamo: A tool for electromagnetic modelling, simulation and sensitivity analysis of the head",2021,"arXiv preprint arXiv:2103.08164","arxiv.org","https://arxiv.org/abs/2103.08164","",224,"2021-09-23 12:35:59","","","","",,,,,0,0.00,0,3,1,"Accurate electromagnetic modelling of the head of a subject is of main interest in the fields of source reconstruction and brain stimulation. Those processes rely heavily on the quality of the model and, even though the geometry of the tissues can be extracted from magnetic …","https://arxiv.org/pdf/2103.08164","https://scholar.google.com/scholar?q=related:tTKkCarAAL8J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"C Sui, YY Li, X Li, G Higueros, K Wang, W Xie…","Bio-inspired vascularized electrodes for high-performance fast-charging batteries designed by deep learning",2021,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2107.13711","",225,"2021-09-23 12:35:59","","","","",,,,,0,0.00,0,7,1,"Slow ionic transport and high voltage drop (IR drop) of homogeneous porous electrodes are the critical causes of severe performance degradation of lithium-ion (Li-ion) batteries under high charging rates. Herein, we demonstrate that a bio-inspired vascularized porous …","https://arxiv.org/pdf/2107.13711",""
0,"Z Pang, Z O'Neill","A comparison study of various sensitivity analysis methods in building applications",,"ibpsa.org","","http://www.ibpsa.org/proceedings/BS2019/BS2019_210209.pdf","",226,"2021-09-23 12:35:59","PDF","","","",,,,,0,0.00,0,2,,"This paper aims to present a comparison study on the performances of different SA methods in building energy simulation. Firstly, a literature review on the principles and applications of several popular SA methods was conducted. Secondly, an EnergyPlus based Monte Carlo …","http://www.ibpsa.org/proceedings/BS2019/BS2019_210209.pdf","https://scholar.google.com/scholar?q=related:Quk_CgI-um8J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"MN Jones","Design and Optimisation of Oleochemical Processes",2019,"","core.ac.uk","https://core.ac.uk/download/pdf/219744014.pdf","",227,"2021-09-23 12:35:59","PDF","","","",,,,,0,0.00,0,1,2,"Abstract Process Systems Engineering (PSE) is a discipline which connects a wide range of chemical engineering topics in a systems view approach. The reason for this systematic view of this scientific field is the need of computational concepts, numerical methods and …","https://core.ac.uk/download/pdf/219744014.pdf","https://scholar.google.com/scholar?q=related:zuFYD6PjYocJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"Y Hirono, T Sano, S Eguchi","Changes in the nitrogen footprint of green tea consumption in Japan from 1965 to 2016",2021,"Environmental Science and Pollution …","Springer","https://idp.springer.com/authorize/casa?redirect_uri=https://link.springer.com/article/10.1007/s11356-021-13767-z&casa_token=0rfr4JAC5EgAAAAA:uKvh-XhUUpANUJa6_EtDw9ZeQhT1DvgeIZcIvks52vWw7DwxnW7CdsRh_obtdFZDGk-rfrymi2eAq7T8RGk","",228,"2021-09-23 12:35:59","HTML","10.1007/s11356-021-13767-z&casa_token=0rfr4JAC5EgAAAAA:uKvh-XhUUpANUJa6_EtDw9ZeQhT1DvgeIZcIvks52vWw7DwxnW7CdsRh_obtdFZDGk-rfrymi2eAq7T8RGk","","",,,,,0,0.00,0,3,1,"Heavy application of nitrogen (N) in tea (Camellia sinensis (L.)) plantations causes various environmental problems. To date, studies on N flows have been limited to the tea plantation level, but the crucial drivers of N flows are consumers, not farmers. Therefore, this study …","https://idp.springer.com/authorize/casa?redirect_uri=https://link.springer.com/article/10.1007/s11356-021-13767-z&casa_token=0rfr4JAC5EgAAAAA:uKvh-XhUUpANUJa6_EtDw9ZeQhT1DvgeIZcIvks52vWw7DwxnW7CdsRh_obtdFZDGk-rfrymi2eAq7T8RGk","https://scholar.google.com/scholar?q=related:NLiuEGzIdlUJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"Y Jin, J Chai, O Jung","Automatically Designed Deep Gaussian Process for Turbomachinery Application",2021,"… Power for Land, Sea, and Air","asmedigitalcollection.asme.org","https://asmedigitalcollection.asme.org/GT/proceedings-abstract/GT2021/V02DT36A001/1119828","",229,"2021-09-23 12:35:59","","","","",,,,,0,0.00,0,3,1,"Thanks to their flexibility and robustness to overfitting, Gaussian Processes (GPs) are widely used as black-box function approximators. Deep Gaussian Processes (DGPs) are multilayer generations of GPs. The deep architecture alleviates the kernel dependance of GPs, while …","",""
0,"N Lei, E Masanet","Climate-and Technology-Specific PUE and WUE Predictions for US Data Centers using a Physics-Based Approach",2021,"","researchsquare.com","https://www.researchsquare.com/article/rs-769999/latest.pdf","",230,"2021-09-23 12:35:59","PDF","","","",,,,,0,0.00,0,2,1,"The onsite water use of data centers (DCs) is becoming an increasingly important consideration within the policy and energy analysis communities, but has heretofore been difficult to quantify in macro-level DC energy models due to lack of reported water usage …","https://www.researchsquare.com/article/rs-769999/latest.pdf",""
0,"GA Hoang","Stability Analysis of Colloids in Hydraulic Fracturing Fluids",2017,"","search.proquest.com","https://search.proquest.com/openview/c93b2dfdf64d1f317c9db2360e2a68e8/1?pq-origsite=gscholar&cbl=18750&casa_token=XO9d3AukcX8AAAAA:FE3Oqi8WvqOcV8XM2mNRfd3FqprH3nLm5kvYPCbs9Pr_rnGiNE02ibcP5dY3iVXGaNhWwoD1P_I","",231,"2021-09-23 12:35:59","BOOK","","","",,,,,0,0.00,0,1,4,"Hydraulic fracturing has become increasingly pervasive in regions where oil-and gas-yielding formations are present. Though researchers have been investigating the environmental impact of hydraulic fracturing processes for years, few studies have focused …","https://search.proquest.com/openview/c93b2dfdf64d1f317c9db2360e2a68e8/1?pq-origsite=gscholar&cbl=18750&casa_token=XO9d3AukcX8AAAAA:FE3Oqi8WvqOcV8XM2mNRfd3FqprH3nLm5kvYPCbs9Pr_rnGiNE02ibcP5dY3iVXGaNhWwoD1P_I","https://scholar.google.com/scholar?q=related:lwWKFTSxeV4J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"M Gibson, R Slade, JP Pereira…","Comparing Mechanisms of Food Choice in an Agent-Based Model of Milk Consumption and Substitution in the UK",2021,"Journal of Artificial …","jasss.soc.surrey.ac.uk","http://jasss.soc.surrey.ac.uk/24/3/9.html","",232,"2021-09-23 12:35:59","HTML","","","",,,,,0,0.00,0,4,1,"Substitution of food products will be key to realising widespread adoption of sustainable diets. We present an agent-based model of decision-making and influences on food choice, and apply it to historically observed trends of British whole and skimmed (including semi) …","http://jasss.soc.surrey.ac.uk/24/3/9.html",""
0,"ABSSOF BINGE, DAS YOUNGSTERS, AM AYUSO","GRADO EN INGENIERÍA DE TECNOLOGÍAS Y SERVICIOS DE TELECOMUNICACION",2019,"","","","",233,"2021-09-23 12:35:59","CITATION","","","",,,,,0,0.00,0,3,2,"","","https://scholar.google.com/scholar?q=related:c8pfFjFzcrMJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"CS Brooks, T Kozlowski, ZJ Ooi, K Borowiec, C Wang…","Validation of RELAP-7 for Forced Convective and Natural Circulation Reactor Flows",2019,"","osti.gov","https://www.osti.gov/biblio/1592405","",234,"2021-09-23 12:35:59","","","","",,,,,0,0.00,0,6,2,"New reactor designs such as small modular reactors and newly proposed passive safety systems rely on natural circulation two-phase flow cooling of the reactor core under accident conditions. Without a pump to drive the flow, the circulation rate is a strong function of void …","https://www.osti.gov/servlets/purl/1592405","https://scholar.google.com/scholar?q=related:A7OyFw8uTQ0J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"M Yang","Urban Flood Simulation and Integrated Flood Risk Management",2017,"","eldorado.tu-dortmund.de","https://eldorado.tu-dortmund.de/bitstream/2003/36992/1/Dissertation_Mu%20Yang.pdf","",235,"2021-09-23 12:35:59","PDF","","","",,,,,0,0.00,0,1,4,"Climate change induces the probability of occurring natural disasters; eg floods, Sea Level Rise, Green House Gases. Flood is considered one of the most dangerous phenomena that tremendously and dramatically threatening the human being and environment worldwide …","https://eldorado.tu-dortmund.de/bitstream/2003/36992/1/Dissertation_Mu%20Yang.pdf","https://scholar.google.com/scholar?q=related:6-PXGna3BUkJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"SY Najafabadi","Computational Modelling of Emissions from Gas Turbines: Ensuring Experimental Reliability and Quantifying Emissions Uncertainty",2019,"","aran.library.nuigalway.ie","https://aran.library.nuigalway.ie/bitstream/handle/10379/14963/2019_SajjadYousefianNajafabadi.pdf?sequence=1","",236,"2021-09-23 12:35:59","PDF","","","",,,,,0,0.00,0,1,2,"Global environmental concerns and the increasing amount of power generated using gas turbines have led to the development of dry low emission (DLE) combustion systems to minimize the NOx and CO pollutants. Improvements in current emissions modelling …","https://aran.library.nuigalway.ie/bitstream/handle/10379/14963/2019_SajjadYousefianNajafabadi.pdf?sequence=1","https://scholar.google.com/scholar?q=related:blcHHGIPLkYJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"D Lichte, T Termin, KD Wolf","On the Impact of Uncertainty on Quantitative Security Risk Assessment",2020,"","researchgate.net","https://www.researchgate.net/profile/Daniel-Lichte/publication/341413238_On_the_Impact_of_Uncertainty_on_Quantitative_Security_Risk_Assessment/links/5ebf1ef2a6fdcc90d67a20e7/On-the-Impact-of-Uncertainty-on-Quantitative-Security-Risk-Assessment.pdf","",237,"2021-09-23 12:35:59","PDF","","","",,,,,0,0.00,0,3,1,"The importance of (physical) security nowadays gets more and more acknowledged in society as well as in the scientific community. In the light of increasing terrorist threat levels, assessments of the security of critical infrastructures are conducted in practice and …","https://www.researchgate.net/profile/Daniel-Lichte/publication/341413238_On_the_Impact_of_Uncertainty_on_Quantitative_Security_Risk_Assessment/links/5ebf1ef2a6fdcc90d67a20e7/On-the-Impact-of-Uncertainty-on-Quantitative-Security-Risk-Assessment.pdf","https://scholar.google.com/scholar?q=related:OiUOHRqEdE0J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"T Méndez, JF Sánchez-Rada, CA Iglesias…","A Model of Radicalization Growth using Agent-based Social Simulation",,"ecsorl.com","","https://www.ecsorl.com/wp-content/uploads/2018/06/emas_2018-enviado.pdf","",238,"2021-09-23 12:35:59","PDF","","","",,,,,0,0.00,0,4,,"This work presents an agent based model of radicalization growth based on social theories. The model aims at improving the understanding of the influence of social links on radicalism spread. The model consists of two main entities, a Spread Model and an Agent Model. The …","https://www.ecsorl.com/wp-content/uploads/2018/06/emas_2018-enviado.pdf","https://scholar.google.com/scholar?q=related:rIm7HkdgOacJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"P Danner, H de Meer","Location and solar system parameter extraction from power measurement time series",2021,"Energy Informatics","Springer","https://link.springer.com/article/10.1186/s42162-021-00176-2","",239,"2021-09-23 12:35:59","HTML","10.1186/s42162-021-00176-2","","",,,,,0,0.00,0,2,1,"Photovoltaic (PV) systems are considered an important pillar in the energy transition because they are usually located near the consumers. In order to provide accurate PV system models, eg for microgrid simulation or hybrid-physical forecast models, it is of high …","https://link.springer.com/article/10.1186/s42162-021-00176-2",""
1,"P Zikalala, I Kisekka, M Grismer","Calibration and Global Sensitivity Analysis for a Salinity Model Used in Evaluating Fields Irrigated with Treated Wastewater in the Salinas Valley",2019,"Agriculture","mdpi.com","https://www.mdpi.com/405620","https://scholar.google.com/scholar?cites=10226591756845882373&as_sdt=2005&sciodt=0,5&hl=en",240,"2021-09-23 12:35:59","","","","",,,,,1,0.50,0,3,2,"Treated wastewater irrigation began two decades ago in the Salinas Valley of California and provides a unique opportunity to evaluate the long-term effects of this strategy on soil salinization. We used data from a long-term field experiment that included application of a …","https://www.mdpi.com/2077-0472/9/2/31/pdf","https://scholar.google.com/scholar?q=related:BZy8IQUn7I0J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"D Degen, K Veroy…","Crustal-Scale Thermal Models: Revisiting the Influence of Deep Boundary Conditions",2021,"Earth and Space …","search.proquest.com","https://search.proquest.com/openview/e2f1a67c4b4cc1e1f7162f321b72e937/1?pq-origsite=gscholar&cbl=4882998&casa_token=w56HGnf7ETkAAAAA:kOlm3-PEFA1TKLjBOgQ2sjiucSxNMN93UaroSW_3K_XOcO2y7nCvlVBr44Sevjzj4usU0_Hsiyg","",241,"2021-09-23 12:35:59","HTML","","","",,,,,0,0.00,0,3,1,"The societal importance of geothermal energy is significantly increasing because of its low carbon-dioxide footprint. However, geothermal exploration is also subject to high risks. For a better assessment of these risks, extensiveparameter studies are required that improve our …","https://search.proquest.com/openview/e2f1a67c4b4cc1e1f7162f321b72e937/1?pq-origsite=gscholar&cbl=4882998&casa_token=w56HGnf7ETkAAAAA:kOlm3-PEFA1TKLjBOgQ2sjiucSxNMN93UaroSW_3K_XOcO2y7nCvlVBr44Sevjzj4usU0_Hsiyg","https://scholar.google.com/scholar?q=related:7xsVJMMOY0wJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"VV Grigoriev, O Iliev, PN Vabishchevich","Modified Bee Colony optimization algorithm for computational parameter identification for pore scale transport in periodic porous media",2020,"arXiv preprint arXiv:2003.02653","arxiv.org","https://arxiv.org/abs/2003.02653","",242,"2021-09-23 12:35:59","","","","",,,,,0,0.00,0,3,1,"This paper discusses an optimization method called Modified Bee Colony algorithm (MBC) based on a particular intelligent behavior of honeybee swarms. The algorithm was checked in a few benchmarks like Shekel, Rozenbroke, Himmelblau and Rastrigin functions, then …","https://arxiv.org/pdf/2003.02653","https://scholar.google.com/scholar?q=related:sO5EJRPaZtIJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
1,"C Blakely, H Zhang, C Folsom, H Ban…","Application of regression, variance, and density based global sensitivity methods to integrated VERA-CS and BISON simulations",2018,"Nuclear Engineering and …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0029549318302942?casa_token=v9dQV7EErh0AAAAA:7nnrPQzCN2jqkT8mqK0c7JG599bopeUFCZJ0Mcxc5vpYSpWERJlRSkH4Ex6qWVxPw7jwINNqf_Gu","https://scholar.google.com/scholar?cites=5003650103194817424&as_sdt=2005&sciodt=0,5&hl=en",243,"2021-09-23 12:35:59","HTML","","","",,,,,1,0.33,0,5,3,"Uncertainty quantification (UQ) and sensitivity analyses (SA) are performed for coupled simulations between VERA-CS, a coupled pin resolved neutron transport and subchannel thermal hydraulics code, and the fuel performance code BISON. The interface between …","https://www.sciencedirect.com/science/article/pii/S0029549318302942?casa_token=v9dQV7EErh0AAAAA:7nnrPQzCN2jqkT8mqK0c7JG599bopeUFCZJ0Mcxc5vpYSpWERJlRSkH4Ex6qWVxPw7jwINNqf_Gu","https://scholar.google.com/scholar?q=related:kBNGJUKJcEUJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"M Zollmann, B Rubinsky, A Liberzon…","Multi-scale modeling of intensive macroalgae cultivation and marine nitrogen sequestration",2021,"Communications …","nature.com","https://www.nature.com/articles/s42003-021-02371-z","",244,"2021-09-23 12:35:59","HTML","","","",,,,,0,0.00,0,4,1,"Multi-scale macroalgae growth models are required for the efficient design of sustainable, economically viable, and environmentally safe farms. Here, we develop a multi-scale model for Ulva sp. macroalgae growth and nitrogen sequestration in an intensive cultivation farm …","https://www.nature.com/articles/s42003-021-02371-z","https://scholar.google.com/scholar?q=related:Ss-4JVG38B4J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"DA Maldonado, M Anitescu","Variance-Based Sensitivity Analysis of the Composite Dynamic Load Model",2020,"2020 IEEE Power & Energy …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9281523/","",245,"2021-09-23 12:35:59","","","","",,,,,0,0.00,0,2,1,"As dynamic load models become more granular, the number of parameters increases and sensitivity analysis studies become necessary to rank the importance each parameter has on the transient quality. One important objective of these studies is to determine how model …","","https://scholar.google.com/scholar?q=related:gIv5JQHltSYJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"AS Frank, K Larripa, H Ryu, RG Snodgrass…","Bifurcation and sensitivity analysis reveal key drivers of multistability in a model of macrophage polarization",2021,"Journal of Theoretical …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0022519320303660","",246,"2021-09-23 12:35:59","HTML","","","",,,,,0,0.00,0,5,1,"In this paper, we present and analyze a mathematical model for polarization of a single macrophage which, despite its simplicity, exhibits complex dynamics in terms of multistability. In particular, we demonstrate that an asymmetry in the regulatory mechanisms …","https://www.sciencedirect.com/science/article/pii/S0022519320303660","https://scholar.google.com/scholar?q=related:sGEwJzbKXWoJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"J Rogelj, K Zickfeld","Current fossil fuel infrastructure does not yet commit us to 1.5 C warming",,"eplanning.blm.gov","","https://eplanning.blm.gov/public_projects/nepa/109410/20017611/250023595/Smith_2019_Current_FF.pdf","",247,"2021-09-23 12:35:59","PDF","","","",,,,,0,0.00,0,2,,"Results Scenarios and model. We define infrastructural commitments based on assumptions around today's carbon-emitting capital stock. In our central scenario, CO2 emissions are phased out from the end of 2018 at a close to linear rate, becoming near zero after 40 years …","https://eplanning.blm.gov/public_projects/nepa/109410/20017611/250023595/Smith_2019_Current_FF.pdf","https://scholar.google.com/scholar?q=related:N4-0J4NnPvMJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
2,"M Spirzewski, P Domitr, P Darnowski","Global uncertainty and sensitivity analysis of MELCOR and TRACE critical flow models against MARVIKEN tests",2021,"Nuclear Engineering and Design","Elsevier","https://www.sciencedirect.com/science/article/pii/S0029549321001023?casa_token=qIgaQ0gXPeIAAAAA:B2mJQJe0ZTdLXV4F-ELDq4DbWuk8PxwdtJyew22bhntgKYvrtFqSe1sVVuiEBnE9kPVg2jWjk6iB","https://scholar.google.com/scholar?cites=8570988658728997992&as_sdt=2005&sciodt=0,5&hl=en",248,"2021-09-23 12:35:59","HTML","","","",,,,,2,2.00,1,3,1,"Uncertainties of numerical predictions play important role in assessment of safety margins in nuclear reactors. Critical Flow models are used in the different types of Nuclear Safety Analysis but these are especially important in Loss of Coolant Accidents (LOCA) analyses …","https://www.sciencedirect.com/science/article/pii/S0029549321001023?casa_token=qIgaQ0gXPeIAAAAA:B2mJQJe0ZTdLXV4F-ELDq4DbWuk8PxwdtJyew22bhntgKYvrtFqSe1sVVuiEBnE9kPVg2jWjk6iB","https://scholar.google.com/scholar?q=related:aJRxKcZE8nYJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
1,"M Rausch, WH Sanders","Stacked Metamodels for Sensitivity Analysis and Uncertainty Quantification of AMI Models",2020,"2020 IEEE International Conference …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9302957/","https://scholar.google.com/scholar?cites=12048026158161874995&as_sdt=2005&sciodt=0,5&hl=en",249,"2021-09-23 12:35:59","","","","",,,,,1,1.00,1,2,1,"Models can help architects design effective and secure advanced metering infrastructure (AMI) deployments. Because of the complex interactions among the numerous smart meters, smart home devices, customers, the utility, and potential adversaries, the models are often …","https://www.perform.illinois.edu/Papers/USAN_papers/20RAU02.pdf","https://scholar.google.com/scholar?q=related:M1DaKfUvM6cJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"K Friberg","Sensitivity analysis and calibration of multi energy balance land surface model parameters",2017,"Master Thesis in Geographical Information Science","lup.lub.lu.se","https://lup.lub.lu.se/student-papers/record/8926429","",250,"2021-09-23 12:35:59","HTML","","","",,,,,0,0.00,0,1,4,"Flows of energy between the atmosphere, the oceans and the land surfaces drive weather and climate on Earth. Increased understanding of these processes is crucial to successfully predict and address the challenges of climate change. Land surface models (LSM) are …","https://lup.lub.lu.se/student-papers/record/8926429","https://scholar.google.com/scholar?q=related:-p2RKkHYCWMJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"F Mobley, AT Wall, H Gallagher","Curve-fit of spectral variations of noise in F-35A cockpit",2019,"Proceedings of Meetings on …","asa.scitation.org","https://asa.scitation.org/doi/abs/10.1121/2.0001322","",251,"2021-09-23 12:35:59","","10.1121/2.0001322","","",,,,,0,0.00,0,3,2,"Characterization of environmental noise is vital to hearing protection. Researchers completed a measurement campaign to understand the nature of the noise in the cockpit of fifth-generation fighter aircraft. Measurements during multiple missions for each variant of …","https://asa.scitation.org/doi/pdf/10.1121/2.0001322","https://scholar.google.com/scholar?q=related:twaSKm-VAYcJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"J Doss-Gollin","Sequential Adaptation Through Prediction of Structured Climate Risk",2020,"","search.proquest.com","https://search.proquest.com/openview/4fde797ea36de5961842481167a68190/1?pq-origsite=gscholar&cbl=18750&diss=y&casa_token=UwyV4S8D1FoAAAAA:8Z_nhWD5Y3e5o0SCAauBXp2e25dH5JHa-ILLYm7oPOsdiCj1qZ9JQ_87m1Pj8HSOSWZ276eXBV0","",252,"2021-09-23 12:35:59","BOOK","","","",,,,,0,0.00,0,1,1,"Infrastructure systems around the world face immediate crises and smoldering long-term challenges. Consequently, system owners and managers must balance the need to repair and replace the aging and deteriorating systems already in place against the need for …","https://search.proquest.com/openview/4fde797ea36de5961842481167a68190/1?pq-origsite=gscholar&cbl=18750&diss=y&casa_token=UwyV4S8D1FoAAAAA:8Z_nhWD5Y3e5o0SCAauBXp2e25dH5JHa-ILLYm7oPOsdiCj1qZ9JQ_87m1Pj8HSOSWZ276eXBV0","https://scholar.google.com/scholar?q=related:3qrJK-yCQIgJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"O Ghattas, P Müller, D McDougall, TA Oliver","Representing Model-Form Uncertainty from Missing Microstructural Information",2019,"","","","",253,"2021-09-23 12:35:59","CITATION","","","",,,,,0,0.00,0,4,2,"","","https://scholar.google.com/scholar?q=related:xo84LHA2PgAJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"NM Naughton, NR Gallo, AT Anderson, JJ Georgiadis","Microstructural Parameter Estimation of Skeletal Muscle Using Random Forest Model of dMRI",,"noelmnaughton.com","","https://noelmnaughton.com/pages/pubs/2019_ISMRM_random-forest.pdf","",254,"2021-09-23 12:35:59","PDF","","","",,,,,0,0.00,0,4,,"Results are presented for a random forest model to estimate skeletal muscle microstructure parameters from dMRI data. The model exhibits the ability to estimate microstructural parameters from both numerically simulated and experimentally acquired dMRI data …","https://noelmnaughton.com/pages/pubs/2019_ISMRM_random-forest.pdf","https://scholar.google.com/scholar?q=related:zlWsLBJaZQAJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
